time,x,y,yaw,vel_x,yaw_vel
0.0,1.8030904854507095,0.017927769041939993,-0.20341743583775063,0.0,0.0
2078.03,1.8030918989843832,0.01792747175476264,-0.20342466658203687,0.0,0.0
2078.03,1.8030918989843832,0.01792747175476264,-0.20342466658203687,0.0,0.0
2078.08,1.8030946401780719,0.017926895206544672,-0.20343869759961178,0.0,0.0
2078.13,1.8030960505644285,0.017926598561059083,-0.20344592562212507,-0.1,0.0
2078.18,1.8030987845751858,0.01792602353423034,-0.20345995998941155,-0.1,0.0
2078.23,1.8031001910627202,0.017925727713728613,-0.20346719123881432,-0.1,0.0
2078.28,1.8031015550495066,0.017925440848900652,-0.20347420972473845,-0.1,0.0
2078.33,1.8030633316682734,0.01794178344190674,-0.20320553148323725,-0.1,0.0
2078.38,1.8026136825198142,0.018047339447165335,-0.20067487879820353,-0.1,0.0
2078.43,1.8020241947578783,0.01817011283464248,-0.19829269660504195,-0.1,0.0
2078.48,1.8010994704914818,0.018356721237994554,-0.19530523455219684,-0.1,0.0
2078.53,1.7997407878394214,0.018624125089789882,-0.19169039303264998,-0.1,0.0
2078.58,1.7953260153381874,0.01945966850629738,-0.18281318037562952,-0.1,0.0
2078.63,1.7891297936384185,0.020590628343560173,-0.17997055510834045,-0.1,0.0
2078.68,1.785889380547414,0.021180188006731614,-0.17996250624576385,-0.1,0.0
2078.73,1.7826478262590926,0.02176993151640083,-0.17995397031672133,-0.1,0.0
2078.78,1.7760628164183763,0.022967875519331955,-0.17993478269844015,-0.1,0.0
2078.83,1.7694736352058498,0.024166460765996663,-0.17991951704914957,-0.1,0.0
2078.88,1.7662266022807667,0.024757069628536535,-0.1799128678898703,-0.1,0.0
2078.93,1.7596304333178976,0.025956783127590997,-0.1798978885065195,-0.1,0.0
2078.98,1.7531280336496626,0.02713933240931541,-0.17988175109128055,-0.1,0.0
2079.03,1.7497766339660408,0.027748785769544836,-0.17987333095801947,-0.1,0.0
2079.08,1.7465228498948315,0.02834045889346065,-0.17986566626792932,-0.1,0.0
2079.13,1.7432683961903386,0.02893221261390111,-0.17985787370617518,-0.1,0.0
2079.18,1.7366613092096124,0.030133524316289916,-0.1798569004878674,-0.1,0.0
2079.23,1.7300575077652116,0.03133429753630248,-0.1798736055922495,-0.1,0.0
2079.28,1.7268076369644676,0.03192559305741856,-0.17988792029613232,-0.1,0.0
2079.33,1.7235644190000694,0.03251582298161324,-0.17993795439034857,-0.1,0.0
2079.38,1.7169868651087872,0.033713189493314186,-0.18003318653943667,-0.1,0.0
2079.43,1.7104643692372454,0.03489951096462841,-0.17963132163207232,-0.1,0.0
2079.48,1.707227952396048,0.035487229431529044,-0.1796223562936703,-0.1,0.0
2079.53,1.700654358635694,0.036680922604242126,-0.17964084721309562,-0.1,0.0
2079.58,1.6941791300262932,0.03785683638175169,-0.17964291653288772,-0.1,0.0
2079.63,1.690842567478113,0.038462768816561764,-0.17963923417995623,-0.1,0.0
2079.68,1.68436268259345,0.039639502984833264,-0.1796280030273403,-0.1,0.0
2079.73,1.6810228179828792,0.04024598603745372,-0.1796206677709818,-0.1,0.0
2079.78,1.6745359448640311,0.04142385561702486,-0.17960371328122066,-0.1,0.0
2079.83,1.6711924966213698,0.042030904559452825,-0.17959476333871507,-0.1,0.0
2079.88,1.664699347039967,0.04320975318490841,-0.1795810373149371,-0.1,0.0
2079.93,1.661352515930273,0.04381734115459832,-0.17957310284459438,-0.1,0.0
2079.98,1.6548521377503407,0.04499734021201899,-0.17955606505375657,-0.1,0.0
2080.03,1.651501686125327,0.0456054909833036,-0.17954663811861488,-0.1,0.0
2080.08,1.6449947630887536,0.046786480290418,-0.17952845901225625,-0.1,0.0
2080.13,1.6416414682653369,0.0473950324762538,-0.17951944635538306,-0.1,0.0
2080.18,1.6351324342248548,0.048576223917435234,-0.17951519402388383,-0.1,0.0
2080.23,1.6351324342248548,0.048576223917435234,-0.17951519402388383,-0.1,0.0
2080.28,1.628527850074859,0.049774780565694204,-0.17952916033313257,-0.1,0.0
2080.33,1.621934213101385,0.05097180515205701,-0.179584909469863,-0.1,0.0
