time,x,y,yaw,vel_x,yaw_vel
0.0,1.5318588046023878,0.05290430633065155,1.7807676431568993,0.0,0.0
2246.353,1.5318588747674982,0.05290395759662031,1.7807668114731232,0.0,0.0
2246.353,1.5318588747674982,0.05290395759662031,1.7807668114731232,0.0,0.0
2246.403,1.5318590171462672,0.052903249900222916,1.7807651258914667,-0.1,0.0
2246.453,1.5318590872348992,0.05290290150036525,1.780764297150757,-0.1,0.0
2246.503,1.531859157298323,0.0529025532106608,1.7807634693804948,-0.1,0.0
2246.553,1.53185922945853,0.052902194481866976,1.7807626175408788,-0.1,0.0
2246.603,1.531859299470818,0.05290184641561281,1.7807617917397216,-0.1,0.0
2246.653,1.5318594415395823,0.05290114007384929,1.7807601180944408,-0.1,0.0
2246.703,1.532101685229925,0.05179754653276925,1.7911852626535365,-0.1,0.0
2246.753,1.5327765030521976,0.04897456154469133,1.8174130930677455,-0.1,0.0
2246.803,1.5331898872158125,0.04737931606823281,1.8296681591058652,-0.1,0.0
2246.853,1.534248852460908,0.04355898160387913,1.8499840733054551,-0.1,0.0
2246.903,1.5357035323740573,0.038615434717697496,1.8615127098844273,-0.1,0.0
2246.953,1.5365946911963564,0.035647489330612035,1.8630343168591537,-0.1,0.0
2247.003,1.5375453099574015,0.032486774889080694,1.8630771874910264,-0.1,0.0
2247.053,1.5394752711559276,0.026071579523154118,1.8631407465970835,-0.1,0.0
2247.103,1.5414024625229532,0.019665695787497314,1.863117300785444,-0.1,0.0
2247.153,1.5423382121031721,0.01655324768084738,1.8628043254925988,-0.1,0.0
2247.203,1.5432665202132783,0.013461177505066077,1.8623497463715617,-0.1,0.0
2247.253,1.5451829051253942,0.0070715889044424725,1.862169374883727,-0.1,0.0
2247.303,1.5471046370354697,0.0006628209152023824,1.8620947579348053,-0.1,0.0
2247.353,1.5480510116292323,-0.0024939223498101556,1.8620502421835978,-0.1,0.0
2247.403,1.5489975008464205,-0.005651522841010999,1.8620044053422962,-0.1,0.0
2247.453,1.5489975008464205,-0.005651522841010999,1.8620044053422962,-0.1,0.0
2247.503,1.5509197261799135,-0.012065924274174921,1.8619108692230644,-0.1,0.0
2247.553,1.552842612404616,-0.018484605984301856,1.8618225417906091,-0.1,0.0
2247.603,1.5547369190669775,-0.024809703543917302,1.86175406236471,-0.1,0.0
2247.653,1.5566596774946624,-0.031231080495960996,1.8617137581614076,-0.1,0.0
2247.703,1.5576064181181593,-0.03439367663609575,1.861705493718676,-0.1,0.0
2247.753,1.5595259448766774,-0.04080601959452778,1.8617662639652224,-0.1,0.0
2247.803,1.5595259448766774,-0.04080601959452778,1.8617662639652224,-0.1,0.0
2247.853,1.561448063289693,-0.04722435089418946,1.8618068744359726,-0.1,0.0
2247.903,1.5633416813992302,-0.05354592569536486,1.861882869313418,-0.1,0.0
2247.953,1.5643174479103183,-0.05680262934928472,1.8619312790552707,-0.1,0.0
2248.003,1.5662123352633608,-0.06312526132777331,1.862030911413098,-0.1,0.0
2248.053,1.568136544993682,-0.06954357593974426,1.862112322670618,-0.1,0.0
2248.103,1.5690842784382217,-0.0727041785280747,1.8621410411927815,-0.1,0.0
2248.153,1.5700604694640192,-0.07595935979298922,1.8621572596291331,-0.1,0.0
2248.203,1.5719409567776372,-0.08223397090583559,1.861865854402568,-0.1,0.0
2248.253,1.573829153397242,-0.08854872291111246,1.8611779835070719,-0.1,0.0
2248.303,1.5757453086684983,-0.09496148453453249,1.8611295704297348,-0.1,0.0
2248.353,1.576688579035452,-0.09811893340044421,1.8610901924780487,-0.1,0.0
2248.403,1.5776317631687797,-0.10127656635142612,1.8610460471217432,-0.1,0.0
2248.453,1.5795471076975602,-0.1076903617426542,1.860952462043657,-0.1,0.0
2248.503,1.5814631618010893,-0.11410866522555375,1.8608604981943153,-0.1,0.0
2248.553,1.5814631618010893,-0.11410866522555375,1.8608604981943153,-0.1,0.0
2248.603,1.5824071236597677,-0.1172714614901464,1.8608176452862686,-0.1,0.0
2248.653,1.584323655184039,-0.12369427328209057,1.86074675487735,-0.1,0.0
2248.703,1.586211341302678,-0.1300217187514388,1.8607053526030224,-0.1,0.0
2248.753,1.5871835260506773,-0.13328115948241467,1.8606961806032936,-0.1,0.0
2248.803,1.5881265464370047,-0.13644379310964386,1.860696984740453,-0.1,0.0
2248.853,1.5900403271052659,-0.14285876676822498,1.8607629425731842,-0.1,0.0
2248.903,1.5919271496541025,-0.149181817946793,1.8608266869240553,-0.1,0.0
2248.953,1.5938432697024787,-0.15560125539046415,1.8609148980860697,-0.1,0.0
2249.003,1.5947873504653454,-0.15876332574086469,1.8609653664457082,-0.1,0.0
2249.053,1.5967048494442322,-0.16518397243882302,1.861060206871376,-0.1,0.0
2249.103,1.59862259228967,-0.17160350652419967,1.8611284138869228,-0.1,0.0
2249.153,1.5995669295959165,-0.17476410844472373,1.861146089975265,-0.1,0.0
2249.203,1.6005098847878136,-0.17792076972473916,1.861130780762447,-0.1,0.0
2249.253,1.6014716748102118,-0.18114253626195734,1.860898102695049,-0.1,0.0
2249.303,1.6033234827669334,-0.1873578240145672,1.8601732950156902,0.0,0.15
2249.353,1.6051250863951012,-0.19340109106498263,1.8615405219333006,0.0,0.15
2249.403,1.6057420727146539,-0.195447490796509,1.865411995283379,0.0,0.15
2249.453,1.6061456525749858,-0.19676295104207772,1.8717927971016852,0.0,0.15
2249.503,1.6063654123894187,-0.19745472351467952,1.8850517504099062,0.0,0.15
2249.553,1.606390911754562,-0.19752872897194343,1.8950031296027674,0.0,0.15
2249.603,1.6064168542594215,-0.19760150686996783,1.9049544330301273,0.0,0.15
2249.653,1.6064297987635674,-0.19763697380003756,1.9098562507890005,0.0,0.15
2249.703,1.6064297987635674,-0.19763697380003756,1.9098562507890005,0.0,0.15
2249.753,1.6064564768773704,-0.19770839868478635,1.9198102421801038,0.0,0.15
2249.803,1.6064833210658533,-0.1977780329248097,1.9296196886408643,0.0,0.15
2249.853,1.6064972135480382,-0.19781322891308345,1.9346758099305705,0.0,0.15
2249.903,1.6065113088308467,-0.197848825059797,1.939583147182906,0.0,0.15
2249.953,1.606540516857476,-0.1979205106662707,1.9495494967378726,0.0,0.15
