time,x,y,yaw,vel_x,yaw_vel
2470.379,1.7742572530380847,-0.3956066269159696,143.86907696355397,0.0,0.15
2470.429,1.7743228496549097,-0.39565275508480624,144.4438127227153,0.0,0.15
2470.479,1.7743228496549097,-0.39565275508480624,144.4438127227153,0.0,0.15
2470.529,1.7743880421733735,-0.39569763442318273,145.01026806556808,0.0,0.15
2470.579,1.774454816062942,-0.3957426271877683,145.58560705260882,0.0,0.15
2470.629,1.7745222015466313,-0.39578705324772523,146.1612470960928,0.0,0.15
2470.679,1.7745556214715983,-0.3958087282667458,146.44488097729996,0.0,0.15
2470.729,1.77462395470686,-0.39585232103926077,147.02096357964888,0.0,0.0
2470.779,1.7746763372765657,-0.39588566549276577,147.35826021379688,0.0,0.0
2470.829,1.7746904016878884,-0.3958947468689105,147.35159832284998,0.0,0.0
2470.879,1.774687298323646,-0.3958927775335199,147.3529364904214,0.0,0.0
2470.929,1.7746810075911426,-0.3958887713815035,147.35564912809775,0.0,0.0
2470.979,1.7746748183954753,-0.3958848274206989,147.35831808297462,0.0,0.0
2471.029,1.7746716327646401,-0.3958827966317589,147.3596918554437,0.0,0.0
2471.079,1.7746654538117024,-0.39587885625750024,147.36235654475266,0.0,0.0
2471.129,1.7746654538117024,-0.39587885625750024,147.36235654475266,0.0,0.0
2471.179,1.7746591873275934,-0.3958748584292469,147.36505908406414,0.0,0.0
2471.229,1.7746529263071729,-0.39587086276193406,147.36775936959296,0.0,0.0
2471.279,1.7746498443208225,-0.39586889551292964,147.3690886223746,0.0,0.0
2471.329,1.774646763390582,-0.39586692881655305,147.37041744448678,0.0,0.0
2471.379,1.7746405111371144,-0.39586293728698774,147.37311415202547,0.0,0.0
2471.429,1.774634262271521,-0.3958589476714966,147.375809500467,0.0,0.0
2471.479,1.7746311855340133,-0.3958569832566689,147.37713663961333,0.0,0.0
2471.529,1.7746281094099465,-0.39585501920469807,147.37846353891325,0.0,0.0
2471.579,1.774621865490899,-0.3958510327482851,147.38115695625424,0.0,0.0
2471.629,1.774615623158367,-0.3958470476908021,147.383849791162,0.0,0.0
2471.679,1.7746125490108873,-0.39584508532004825,147.38517596298757,0.0,0.0
2471.729,1.7746063081719246,-0.39584110178902326,147.3878683057343,0.0,0.0
2471.779,1.7746001609680435,-0.3958371783977169,147.3905203533174,0.0,0.0
2471.829,1.7745969943049569,-0.3958351574502274,147.39188656448312,0.0,0.0
2471.879,1.7745908472139569,-0.3958312346872471,147.39453871331597,0.0,0.0
2471.929,1.7745876804385505,-0.3958292139536489,147.3959050502073,0.0,0.0
2471.979,1.7745846067007716,-0.3958272526802872,147.3972312702171,0.0,0.0
2472.029,1.7745815328324799,-0.395825291414522,147.39855757130167,0.0,0.0
2472.079,1.7745752914366504,-0.3958213094030871,147.4012506614102,0.0,0.0
2472.129,1.7745690491865558,-0.39581732721966356,147.40394422228118,0.0,0.0
2472.179,1.774565974275321,-0.395815365746284,147.40527109880045,0.0,0.0
2472.229,1.7745628990930256,-0.39581340419012756,147.4065981170901,0.0,0.0
2472.279,1.7745566546326181,-0.3958094213341182,147.40929283470774,0.0,0.0
2472.329,1.7745504088410309,-0.3958054379994106,147.41198822912372,0.0,0.0
2472.379,1.7745473320284786,-0.39580347585812303,147.41331607657702,0.0,0.0
2472.429,1.7745410840278,-0.3957994916662024,147.41601257722883,0.0,0.0
